ticker,publishedAt,headline,summary,source,category
JPM,2026-09-11 19:45:00,JPMorgan Taps Longtime Executives to Run $2.4 Trillion U.S. Private Bank,JPMorgan Chase appointed Nelle Miller and William Sinclair as co-chief executives of its U.S. private bank.,Yahoo,company
XOM,2026-09-11 21:09:57,Exxon Edged Higher as IEA Sees a 5.7 Million-Barrel Supply Drop,"Exxon's cash engine benefits from scarcity, but Friday's crude reversal warns against extrapolating the windfall.",Yahoo,company
JPM,2026-09-11 21:10:47,JPMorgan Resets Adobe Target On Key Reason,Adobe's biggest growth opportunity remains its biggest question,Yahoo,company
JPM,2026-09-11 21:12:14,JPMorgan Tweaks Hims & Hers Stock Outlook on Key Risk,The weight-loss opportunity now comes with a margin tradeoff,Yahoo,company
JPM,2026-09-11 22:01:20,JPMorgan cuts off lending to Aschenbrenner’s AI fund after historic losses - FT,"Investing.com -- JPMorgan Chase & Co (NYSE:JPM) has terminated its prime brokerage lending relationship with Leopold Aschenbrenner’s hedge fund, Situational Awareness, following record-setting losses linked to a broader downturn in artificial intelligence stocks, according to reporting by the Financial Times. The decision by Wall Street's largest bank cuts off a vital source of leverage for the mid-twenties investor, whose fund suffered the largest dollar loss in hedge fund industry history duri",Yahoo,company
XOM,2026-09-11 22:15:15,Forget VYM: HDV’s 3.42% Yield and 8-Point Year-to-Date Lead Deserve a Hard Look,"VYM has been a default income core for a decade, but a competing BlackRock fund is quietly pulling ahead on both yield and total return in 2026, and the reason comes down to a flaw hiding inside VYM's portfolio construction.",Yahoo,company
JNJ,2026-09-11 22:26:12,Apollo Global Is Said in Talks to Acquire J&J’s Orthopedics Unit,"Alternative asset manager Apollo Global Management Inc. is in discussions to acquire the Johnson & Johnson orthopedics unit that the conglomerate has been looking to separate, according to people familiar with the matter.",Yahoo,company
JNJ,2026-09-11 23:47:30,JNJ Stock Edges Up After-Hours On Apollo’s $20B Orthopedics Talks,"People familiar with the discussions told Bloomberg that Apollo is working toward a valuation of close to $20 billion for the unit, known as DePuy Synthes.",Yahoo,company
XOM,2026-09-12 02:35:00,Exxon's 2030 Targets Call for $35 Billion More in Cash Flow. Here's the Milestone That Tells You It's on Track By 2028.,"Exxon is leaning into growth, but a significant portion of that growth will come from one place.",Yahoo,company
JPM,2026-09-12 03:47:00,J.P. Morgan revamps Lithium Americas stock price target,Four banks marked this Nevada miner down in August. One just went the other way.,Yahoo,company
JNJ,2026-09-12 07:20:02,2 Outstanding Dividend Stocks to Buy and Hold for 10 Years,Income seekers can't go wrong with these companies.,Yahoo,company
PG,2026-09-12 08:10:00,"5 Relatively Secure And Cheap Dividend Stocks, Yields Up To 8% (September 2026)","This article is part of our monthly series where we highlight 5 large-cap, relatively safe, dividend-paying companies offering significant discounts to their historical norms. Read it here.",SeekingAlpha,company
JPM,2026-09-12 11:22:00,JPMorgan Says Rising Bond Yields Unlikely to Derail Equities as Earnings Momentum Continues,"JPMorgan analysts said higher government borrowing costs and inflation remain risks, but continued corporate earnings growth could support equity markets if inflation expectations remain anchored. Key Investor TakeawaysJPMorgan expects earnings momentum to remain an important support for equities despite rising bond yields and renewed inflation pressures.",Yahoo,company
JNJ,2026-09-12 11:40:52,Johnson & Johnson (NYSE:JNJ): A Dividend Quality Pick for Income Investors,"JNJ fits ChartMill's Best Dividend Stocks screen for income investors: 3.12% yield, durable dividend growth, strong profitability, and solid health.",ChartMill,company
PG,2026-09-12 11:50:31,"How Much Do You Really Need Invested in Dividend Stocks to Replace a $25,000 Income?",The math behind living off dividends exposes a brutal tradeoff: every percentage point of extra yield you chase to shrink your required capital brings a hidden cost that most income investors never price in before sizing their positions.,Yahoo,company
JNJ,2026-09-12 11:50:31,"How Much Do You Really Need Invested in Dividend Stocks to Replace a $25,000 Income?",The math behind living off dividends exposes a brutal tradeoff: every percentage point of extra yield you chase to shrink your required capital brings a hidden cost that most income investors never price in before sizing their positions.,Yahoo,company
XOM,2026-09-12 11:50:31,"How Much Do You Really Need Invested in Dividend Stocks to Replace a $25,000 Income?",The math behind living off dividends exposes a brutal tradeoff: every percentage point of extra yield you chase to shrink your required capital brings a hidden cost that most income investors never price in before sizing their positions.,Yahoo,company
XOM,2026-09-12 12:35:00,Chevron Already Committed $7 Billion to Venezuela. Trump Says Exxon Is Next. Here's the Big Difference Between the 2.,Chevron's commitment to staying the course in Venezuela is finally paying dividends.,Yahoo,company
JPM,2026-09-12 13:00:03,Goldman Sachs Is Bullish. Here Are 3 Reasons AFRM Stock Could Climb 69%.,Goldman Sachs and many other analysts are growing more confident in Affirm’s long-term growth story.,Yahoo,company
XOM,2026-09-12 13:45:00,Oil Above $100 Is Creating a New Opportunity Beyond the Major Producers,"Phillips 66, Valero, and Marathon Petroleum posted strong earnings beats as widening crack spreads from higher oil prices lifted refiner stocks past current analyst price targets.",Yahoo,company
JPM,2026-09-12 14:35:00,3 High-Yield Dividend Stocks Worth Loading Up On This Month,"With yields as high as 5.6%, these three dividend stocks have proven to be reliable income producers through good times and bad.",Yahoo,company
PG,2026-09-12 14:50:25,The Closest Thing to Set-It-and-Forget-It Income: 5 Dividend Kings for Retirees Who Want Peace of Mind,"Some companies have raised their dividends through recessions, pandemics, wars, and market crashes without missing a single year, and five of them may be the steadiest income plays a retiree can own right now.",Yahoo,company
JNJ,2026-09-12 14:50:25,The Closest Thing to Set-It-and-Forget-It Income: 5 Dividend Kings for Retirees Who Want Peace of Mind,"Some companies have raised their dividends through recessions, pandemics, wars, and market crashes without missing a single year, and five of them may be the steadiest income plays a retiree can own right now.",Yahoo,company
JPM,2026-09-12 21:31:49,J.P. Morgan Closes $1.1B US Industrial Net Lease Fund,"J.P. Morgan's $1.1B net lease fund targets industrial and IOS assets, backed by global investors and an active acquisition pipeline.",Yahoo,company
PG,2026-09-13 08:22:00,3 Unstoppable Dow Stocks Worth Buying Right Now,These stocks are demonstrating incredible performance and have a long growth runway.,Yahoo,company
JNJ,2026-09-13 10:24:17,C3.ai (AI) Just Posted Its Most Promising Quarter In Years,"On September 2, C3.ai (NYSE:AI) reported its first quarter of fiscal 2027, and the numbers finally matched the promises. Total revenue reached $52.4 million, subscription revenue made up 94% of that at $49.2 million, and total bookings jumped 73% quarter over quarter. Chief Executive Officer Tom Siebel, three months back in the role, said the […]",Yahoo,company
PG,2026-09-13 13:33:24,PureCycle (PCT) Turns Lab Promises Into Detergent Cap Reality,"On August 6, PureCycle Technologies (NASDAQ:PCT) reported second-quarter results for the period ended June 30, and buried in the numbers was something the plastics recycler has chased for years: an actual branded product on store shelves. Select Downy detergent caps made with PureCycle’s PureFive resin entered commercial production for Procter & Gamble during the quarter, […]",Yahoo,company
XOM,2026-09-13 17:24:38,Energy Stocks Surge Past Tech Companies Amid Escalating US-Iran Conflict,Top energy stocks are beating the AI-heavy technology sector as the US and Iran conflict continues with no end in sight,Benzinga,company
JPM,2026-09-13 18:00:00,From Fashion to Concrete: J.P. Morgan Says Buy These 2 Stocks,"Once again, earning season has left market watchers feeling upbeat. Across the S&P 500 index, revenues were up 16% year-over-year, and earnings growth came close to 52%. Profit margins are at or near record highs, and better yet, the gains are broad. Some 86% of reporting companies have beaten earnings expectations, a clear sign of a healthy bull market. While AI, semiconductors, and cloud computing are still powering the bullish trend, the breadth of the market gains means that investors can fi",Yahoo,company
JPM,2026-09-13 19:30:02,Why JPMorgan Is Betting That Lithium Americas Stock Will Double.,JPMorgan is turning bullish on Lithium Americas with a positive rating and price target implying nearly 100% upside. What should be your stance now?,Yahoo,company
XOM,2026-09-14 00:33:07,LNG fundamentals remain healthy despite disruptions to flows: ExxonMobil SVP,"Peter Clarke, ExxonMobil Senior Vice President for LNG, shares his outlook for the LNG market as the Iran war disrupts supply flows. He remains optimistic on long-term demand, citing strong fundamentals, and notes that buyers want a combination of long-term supply certainty and flexibility.",CNBC,company
JNJ,2026-09-14 01:34:57,"Reported Earlier, Johnson & Johnson Says Rybrevant Plus Chemotherapy Cuts Risk Of Death By 43% Versus Chemotherapy Alone When Adjusted For Crossover In Final PAPILLON Overall Survival Analysis",RYBREVANT plus chemotherapy demonstrates durable benefit with a differentiated approach that dual-targets EGFR and METResults mark significant progress for a patient population with poor outcomes and a historical,Benzinga,company
JNJ,2026-09-14 01:45:00,Johnson & Johnson's RYBREVANT® (amivantamab-vmjw) plus chemotherapy delivers longest reported median overall survival in EGFR exon 20 insertion mutation-positive lung cancer,Johnson & Johnson (NYSE: JNJ) today announced results from the final overall survival (OS) analysis of the Phase 3 PAPILLON study evaluating first-line intravenous (IV) RYBREVANT (amivantamab-vmjw) plus carboplatin-pemetrexed chemotherapy versus chemotherapy alone in patients with advanced non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 20 insertion (Ex20ins) mutations. Patients treated with the combination achieved a median OS of nearly three years (34.3 mon,Yahoo,company
JNJ,2026-09-14 08:00:00,"Zacks Investment Ideas feature highlights: Johnson & Johnson, Coca-Cola and Exxon Mobil","Johnson & Johnson, Coca-Cola and Exxon Mobil have been highlighted in this Investment Ideas article.",Yahoo,company
XOM,2026-09-14 08:00:00,"Zacks Investment Ideas feature highlights: Johnson & Johnson, Coca-Cola and Exxon Mobil","Johnson & Johnson, Coca-Cola and Exxon Mobil have been highlighted in this Investment Ideas article.",Yahoo,company
JNJ,2026-09-14 08:10:00,Johnson & Johnson’s RYBREVANT®▼ (amivantamab) plus chemotherapy delivers median overall survival of nearly three years in EGFR exon 20 insertion mutation-positive non-small cell lung cancer,"Amivantamab plus chemotherapy demonstrates durable benefit with a differentiated approach that dual targets EGFR and MET1Median overall survival reached 34.3 months with the amivantamab-based regimen, the longest reported to date in this patient population1,2 BEERSE, BELGIUM, Sept. 14, 2026 (GLOBE NEWSWIRE) -- Johnson & Johnson today announced results from the final overall survival (OS) analysis of the Phase 3 PAPILLON study evaluating first-line intravenous (IV) RYBREVANT®▼ (amivantamab) plus",Yahoo,company
JNJ,2026-09-14 08:39:24,Johnson & Johnson’s RYBREVANT Combination Extends Survival To 34.3 Months In EGFR Exon 20+ Lung Cancer,https://www.jnj.com/media-center/press-releases/johnson-johnsons-rybrevant-amivantamab-vmjw-plus-chemotherapy-delivers-longest-reported-median-overall-survival-in-egfr-exon-20-insertion-mutation-positive-lung-cancer,Benzinga,company
